,Image,RAM_Tags,YOLO_Tags
813,12348.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 9 car, 1 bus, 1 traffic light"
814,12362.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 10 car, 1 bus, 1 traffic light"
815,12376.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign,"2 person, 12 car, 1 truck, 2 traffic light"
816,12390.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 1 truck, 1 traffic light"
817,12404.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"14 car, 1 bus, 1 traffic light"
818,12418.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign,"12 car, 1 bus, 1 traffic light"
819,12432.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"13 car, 1 bus, 1 traffic light"
820,12446.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 bus, 2 traffic light"
821,12460.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"11 car, 1 bus, 1 traffic light"
822,12474.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"9 car, 1 bus, 1 truck, 3 traffic light"
823,12488.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 bus, 1 truck, 1 traffic light"
824,12502.jpg,bus stop | car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"13 car, 1 bus, 1 truck, 1 traffic light"
825,12516.jpg,bus stop | car | corner | curb | intersection | park | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"10 car, 1 bus, 1 traffic light"
826,12530.jpg,bus stop | car | corner | curb | intersection | park | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"10 car, 1 bus, 1 traffic light"
827,12544.jpg,car | corner | curb | intersection | park | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"10 car, 1 bus, 1 truck, 1 traffic light"
828,12558.jpg,car | corner | curb | intersection | park | pavement | pole | road | stop light | traffic light | street corner | street sign,"11 car, 1 bus, 1 traffic light"
829,12572.jpg,bus stop | car | corner | curb | intersection | park | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"11 car, 1 bus, 1 truck, 1 traffic light"
830,12586.jpg,car | corner | curb | intersection | park | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 bus, 1 truck, 1 traffic light"
831,12600.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"15 car, 1 truck, 1 traffic light"
832,12614.jpg,bus | bus stop | car | city bus | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign,"2 person, 8 car, 1 bus, 1 traffic light"
833,12628.jpg,bus | bus stop | car | city bus | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign,"11 car, 1 bus"
834,12642.jpg,bus | bus stop | car | city bus | corner | curb | intersection | park | parking meter | pavement | pole | road | stop light | traffic light | street corner | street sign,"9 car, 1 bus, 1 traffic light"
835,12656.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 bus, 1 traffic light"
836,12670.jpg,car | city street | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 1 bicycle, 10 car, 2 traffic light"
837,12684.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 bicycle, 12 car, 1 motorcycle, 1 traffic light"
838,12698.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
839,12712.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign | van | white,"7 car, 1 truck, 1 traffic light"
840,12726.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 10 car, 1 truck, 1 traffic light"
841,12740.jpg,bicycle | biker | bike lane | car | person | intersection | man | pavement | pole | ride | road | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 1 bicycle, 10 car, 1 motorcycle, 1 truck"
842,12754.jpg,car | corner | crosswalk | curb | intersection | motorcycle | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 1 bicycle, 8 car, 1 motorcycle, 1 truck, 1 traffic light"
843,12768.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 9 car, 1 truck, 1 traffic light"
844,12782.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,13 car
845,12796.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 truck"
846,12810.jpg,car | curb | intersection | pavement | pole | road | sign | traffic light | street corner | street sign | traffic sign | trailer truck | truck,"5 car, 1 truck"
847,12824.jpg,curb | intersection | pavement | pole | road | sign | street corner | street sign | trailer truck | truck,"2 person, 4 car, 1 truck"
848,12838.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign | trailer truck | truck,"2 person, 4 car, 1 truck, 1 traffic light"
849,12852.jpg,car | corner | curb | intersection | pavement | pole | red | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"8 car, 1 truck, 1 traffic light"
850,12866.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 truck, 1 traffic light"
851,12880.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 1 bicycle, 10 car, 1 truck, 1 traffic light"
852,12894.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 2 traffic light"
853,12908.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
854,12922.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 16 car, 1 truck, 1 traffic light"
855,12936.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"5 person, 10 car, 1 motorcycle, 1 truck, 2 traffic light"
856,12950.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 7 car, 1 truck, 1 traffic light"
857,12964.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 11 car, 3 truck, 1 traffic light"
858,12978.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"10 car, 1 truck, 1 traffic light"
859,12992.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 9 car, 1 traffic light"
860,13006.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 traffic light"
861,13020.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 traffic light"
862,13034.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 11 car, 1 traffic light"
863,13048.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 11 car, 1 traffic light"
